smiles,Fu_final,lgFu,Fu_train_test
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0.01,-2,train
CC1C=C2OCOC2=CC=1CC(=O)C1SC=CC=1S(=O)(=O)NC1ON=C(C)C=1Cl,0.01,-2,train
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.01,-2,train
OC(=Nc1cccc(c1)c1nc2c([nH]1)cccc2)c1ccc2c(c1)OCCO2,0.01,-2,train
CC1OC(CC(NC(=O)C(F)(F)F)C1O)OC1CC(O)(CC2=C1C(O)=C1C(C(=O)C3C=CC=C(OC)C=3C1=O)=C2O)C(=O)COC(=O)CCCC,0.01,-2,test
O=C1OC2=CC=CC=C2C(=O)C1CC1C(=O)C2=CC=CC=C2OC1=O,0.01,-2,train
COc1cc(ccc1OC)S(=O)(=O)Nc1scc(n1)c1cccc(c1)N(=O)=O,0.01,-2,train
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0.01,-2,train
CC(=O)N1CCCc2c1cc(cc2)N=C(c1ccccc1Br)O,0.01,-2,test
OC(=Nc1cc(ccc1n1ncnc1)C(F)(F)F)C1(CC1)c1ccccc1,0.01,-2,train
CCCCCOc1ccc(c2c1cccc2)C(=O)c1cccc2c1cccc2,0.01,-2,train
CN(C(=O)[C@H](c1ccccc1)N=C(c1cc2c(n1C)ccc(c2)NC(=O)c1ccccc1c1ccc(cc1)C(F)(F)F)O)Cc1ccccc1,0.01,-2,train
Clc1cccc(c1)Cn1[nH]c(nc1=S)c1ccccc1Cl,0.01,-2,train
COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)O)C1CCC(CC1)N1CCN=C1O,0.01,-2,train
COc1ccc2c(c1)c(CC(=O)O)c(n2c1ccnc2c1ccc(c2)Cl)C,0.01,-2,train
c1ccc(cc1)c1nc(N=c2[nH][nH]c(c2)C2CC2)c2c(n1)cccc2,0.01,-2,test
OC(=O)C[C@@H](c1cnc(nc1)C(C)C)CCCCCCc1ccc2c(n1)NCCC2,0.01,-2,train
N#Cc1ccc(c(c1CC(=NCCONC(=N)N)O)F)NCC(c1ccc(c(c1)F)F)(F)F,0.01,-2,train
CCCCN=C(N1Cc2c(C1)c(=NC(=O)[C@H](c1ccc3c(c1)cccc3)C)[nH][nH]2)O,0.01,-2,train
Cc1ccc(c(c1)N=C(Nc1ccc(cc1)c1cccc2c1c(N)n[nH]2)O)F,0.01,-2,train
COc1ccc2c(c1)ccc(c2)c1cc(nn1[C@H](c1ccc(cc1)C(=O)NCCC(=O)O)C)c1cc(Cl)cc(c1)Cl,0.01,-2,train
Cc1cc(Cl)c(c(c1)Cl)OCCOc1ccc(cc1)C1=C([C@@H]2N[C@H](C1)CNC2)C(=O)N(C1CC1)Cc1cccc(c1C)C,0.01,-2,train
OC[C@H](c1cccc(c1)Cl)NC(=O)c1[nH]cc(c1)c1nc(ncc1C)Nc1ccc(cc1Cl)F,0.01,-2,test
CC(OC(=O)N1CCC(CC1)Oc1ncnc2c1cnn2c1ccc(cc1F)S(=O)(=O)C)C,0.01,-2,train
Fc1ccc(cc1)CN=C(c1nc(N2CCN(CC2)C(=O)C)c2c(c1O)nccc2)O,0.01,-2,train
O=C(C1=C(C[C@H]2N[C@@H]1CNC2)c1ccc(cc1)CCCOc1c(F)ccc(c1Cl)F)N(C1CC1)Cc1cccc(c1Cl)Cl,0.01,-2,train
CC(Cn1c2sc(c(c2c(=O)n(c1=O)C)C(=O)N1CC[C@H](C1)O)Oc1cccc2c1cccc2)C,0.01,-2,train
OC(=O)CC12CCC(CC1)(CC2)c1ccc(cc1)C1=Nc2c(N)ncnc2OC1(C)C,0.01,-2,train
OC(=Nc1ccc(cc1Cl)C(=O)O)CSc1nnc(n1c1ccc(c2c1cccc2)C1CC1)Br,0.01,-2,train
CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2SC(Cl)=CC=2S1(=O)=O,0.01,-2,train
CC(C)C(=O)OCC(=O)C12OC(OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C)C1CCCCC1,0.01,-2,train
CC12CCC3C(CCC4NC(=O)C=CC43C)C1CCC2C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,0.01,-2,test
CCC[C@H](N(S(=O)(=O)c1ccc(cc1)Cl)c1cc(Cl)ccc1CO)C,0.01,-2,train
OC(=O)CN1c2ccc(cc2[C@@]2(C1=O)CC(=O)N(C2)Cc1cc(Cl)ccc1F)Cl,0.01,-2,train
Cc1cc(Cl)c(c(c1)Cl)OCCOc1ccc(cc1)C1=C([C@@H]2N[C@H](C1)CN(C2)C(=O)C)C(=O)N(C1CC1)Cc1cccc(c1C)C,0.01,-2,train
Cc1ccc2c(c1)CCCN2C(=O)SCC(=Nc1ccc(cc1Cl)S(=O)(=O)N)O,0.01,-2,train
CN=C([C@H](N1CCn2c([C@@H]1CCc1ccc(cc1)C(F)(F)F)c(Cl)nc2CC)c1ccccc1)O,0.01,-2,train
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,0.01,-2,train
O[C@H]1CCC[C@H](C1)N=C(c1noc(c1Cl)c1ccc(cc1)C(F)(F)F)O,0.01,-2,train
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)c1nccs1)C(=O)O,0.01,-2,train
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)c1ncc[nH]1)C(=O)O,0.01,-2,train
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)c1csc(=N)[nH]1)C(=O)O,0.01,-2,train
Clc1ccc(cc1)S(=O)(=O)Nc1cncc(c1)c1ccc2n(c1)[nH]c(=N)n2,0.01,-2,train
OC[C@H](N1C[C@H](C)[C@@H](CN(Cc2ccc(cc2)Oc2ccccc2)C)Oc2c(C1=O)cccc2NC(=O)c1ccncc1)C,0.01,-2,train
COc1cc(cc(c1OC)OC)c1cnc2c(n1)c(c[nH]2)C(=NC(C)C)O,0.01,-2,train
CC(Oc1ccc(cc1)C(=O)Nc1cc(ccc1C)N=C(c1cccc(c1)N(C)C)O)C,0.01,-2,train
Fc1cc(cc(c1)N1CCCC1)C(=Nc1ccc(c(c1)NC(=O)c1ccc(cc1)OCc1ccccn1)C)O,0.01,-2,train
OC(=NC1CCN(CC1)CC1CCN(CC1)C(=O)C(C)(C)C)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.01,-2,train
OC[C@@H](N1C[C@@H](C)[C@H](CN(Cc2ccc(cc2)Oc2ccccc2)C)Oc2c(C1=O)cccc2NC(=O)c1ccncc1)C,0.01,-2,train
OC[C@@H](N1C[C@H](C)[C@@H](CN(Cc2ccc(cc2)Oc2ccccc2)C)Oc2c(C1=O)cccc2NC(=O)c1ccncc1)C,0.01,-2,train
OC[C@H](N1C[C@@H](C)[C@H](CN(Cc2ccc(cc2)Oc2ccccc2)C)Oc2c(C1=O)cccc2NC(=O)c1ccncc1)C,0.01,-2,train
CN=C([C@H](N1CCn2c([C@@H]1CCc1ccc(cc1)C(F)(F)F)c(Cl)nc2C1CC1)c1ccccc1)O,0.01,-2,train
CN1CCN(CC1)c1cc2c(cc1OC(C)C)[nH]cc(c2=Nc1ccc(c(c1)Cl)Cl)C(=N)O,0.01,-2,train
CCN(C(=O)[C@H]1CN(C(=Nc2ccccc2)O)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,0.01,-2,train
OC(=N[C@H]1CC[C@@H]2[C@H]1CN(C2)Cc1cccc(c1)C(F)(F)F)C(C1CCCCC1)C1CCCCC1,0.01,-2,train
Cc1ccc(c(c1)C(=Nc1ncc(s1)Cl)O)O,0.01,-2,train
CN(C[C@@H](N1C[C@@H](C)[C@@H](OCCCC[C@@H](Oc2c(C1=O)cc(cc2)NC(=Nc1ccccc1)O)C)CN(S(=O)(=O)c1ccc(cc1)F)C)C)C,0.01,-2,train
FC([C@@](c1ccc(cc1)n1cccn1)(Cc1ncc([nH]1)CC1(CC1)C(F)(F)F)O)(F)F,0.01,-2,test
CCCC(=Nc1cccc(c1)NCc1ccccc1Br)O,0.01,-2,train
N#Cc1cnccc1COc1cnc(nc1)N1CCN(C[C@H]1C)c1onc(n1)C(F)(F)F,0.01,-2,train
ClC1CCN(CC1)S(=O)(=O)c1ccc(cc1)N=C(c1ccc(o1)N(=O)=O)O,0.01,-2,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,train
OCC[C@@]1(CCN(C(=O)O1)[C@H](c1ccc(cc1)c1ccc(cc1F)F)C)c1ccc(cc1)F,0.01,-2,train
COc1ccc(cc1N1CCNCC1)S(=O)(=O)Nc1cc(Cl)cc(c1O[11CH3])Cl,0.01,-2,train
CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)Cl)OC(C)C)CN1CC(C1)C(=O)O,0.01,-2,train
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.01,-2,train
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.01,-2,train
Fc1ccc(cc1)CN=C(C1=C(O)C(=O)N(C1)Cc1ccccn1)O,0.01,-2,train
Fc1ccc(c(c1)C(=NC(C)C)O)CN=C(c1nc(n(c(=O)c1O)C)C(C)(C)C)O,0.01,-2,train
Fc1ccc(c(c1)C(=NCC(F)(F)F)O)CN=C(c1nc(n(c(=O)c1O)C)C(C)(C)C)O,0.01,-2,train
CCCS(=O)(=O)c1ccc(c(c1)C#Cc1cc(Cl)ccc1OCC(=O)O)F,0.01,-2,train
COc1ccc(c2c1nc(s2)NC(=O)c1ccncc1)C,0.01,-2,train
N#Cc1cnn2c1nc(cc2NC1CC1)n1ccc2c1cc(cc2)N=C(O)C,0.01,-2,train
O=C(Nc1ccc(cc1)Sc1nc(=Nc2n[nH]c(c2)C)c2n([nH]1)ccc2)CN1CC[C@H](C1)C(=O)N1CCC(C1)(F)F,0.01,-2,train
O=C(Nc1ccc(cc1)Sc1nc(=Nc2n[nH]c(c2)C)c2n([nH]1)ccc2)CN1CC[C@H](C1)C(=NC1CCCC1)O,0.01,-2,train
O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CCc1ccccc1,0.01,-2,train
COc1ccc(cc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,0.01,-2,train
COc1cccc(c1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,0.01,-2,train
COc1ccc(cc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC(F)(F)F)F,0.01,-2,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)C(F)(F)F)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,test
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)C(=O)OC)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)N=C(c2ccc(cc2)Cl)O)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)N2CCc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)N2CCc3c2cccc3)[C@H]([C@H]([C@@H]1O)O)O,0.01,-2,test
C[C@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C(F)(F)F,0.01,-2,train
O=C1C(=O)C(=C1N1CCC(CC1)Cc1ccccc1)NS(=O)(=O)c1c(C)noc1C,0.01,-2,train
OC(=N[C@@H](c1ccc(c(c1)Cl)Cl)C)N1CCc2c(C1)nc(nc2)Nc1ccnn1C,0.01,-2,test
Clc1cccc(c1)Oc1cc(ccc1O)S(=O)(=O)N1CCC[C@@H](C1)n1cc(C)c(nc1=O)O,0.01,-2,train
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1nccs1,0.01,-2,train
CC1CC(C)C2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C,0.01,-2,train
C[C@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2Cl,0.01,-2,train
Fc1ccc(nc1)N1CCc2c(C1=O)ccc(n2)OCc1cccc(c1)F,0.01,-2,train
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1nc2c(s1)c(ccc2)C(=O)O,0.01,-2,train
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1nc2c([nH]1)cccc2,0.01,-2,train
CCCNC(=O)c1c(sc2c1CCNC2)NC(=O)C12CC3CC2CC(C1)C3,0.01,-2,train
CCCNC(=O)c1c(sc2c1CCOC2)NC(=O)C12CC3CC(C2)CC(C1)C3,0.01,-2,train
COc1c(ccc(c1F)F)C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1,0.01,-2,train
COc1ccc(c(c1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F)F,0.01,-2,train
COc1c(F)cccc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1,0.01,-2,train
COc1c(F)cccc1C1CCN(CC1)c1ccn2c(c1C(F)(F)F)nnc2CC1CC1,0.01,-2,train
COc1cc(F)cc(c1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,0.01,-2,train
Fc1ccc(cc1)c1nc(=Nc2n[nH]c(c2)C2CC2)c2c([nH]1)cccc2,0.01,-2,train
Fc1ccc(cc1)c1nc(=Nc2n[nH]c(c2)C)c2c([nH]1)cccc2,0.01,-2,train
C1CCC(CC1)N=c1nc(N=c2[nH][nH]c(c2)C2CC2)c2c([nH]1)cccc2,0.01,-2,train
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1cccnc1,0.01,-2,train
N=c1[nH]n2c(n1)ccc(c2)c1cncc(c1)S(=O)(=O)Nc1cccc2c1cccc2,0.01,-2,train
n1ccc(cc1)c1nc(=Nc2n[nH]c(c2)C2CC2)c2c([nH]1)cccc2,0.01,-2,train
Fc1ccc(cc1)c1nc(N=c2[nH][nH]cc2)c2c(n1)cccc2,0.01,-2,train
c1ccc2c(c1)[nH]c(=NCC1CC1)nc2N=c1[nH][nH]c(c1)C1CC1,0.01,-2,train
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1[nH]nc(c1)C(F)(F)F,0.01,-2,train
OC(=N)c1ccccc1OCCCN1CCN(CC1)c1cccc2c1ccn2S(=O)(=O)c1ccccc1,0.01,-2,train
Fc1ccc2c(c1)n(nc2c1cnc2c(n1)c(c[nH]2)C(=NC(C)(C)C)O)C1CCNCC1,0.01,-2,train
COc1ccccc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1,0.01,-2,test
COc1c(F)ccc(c1C1CCN(CC1)c1ccn2c(c1C(F)(F)F)nnc2CC1CC1)F,0.01,-2,train
COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N[C@@H]([C@H]1CCCC2(C1)OCCO2)C(=O)O,0.01,-2,train
COc1c(F)ccc(c1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,0.01,-2,test
Clc1ccc2c(c1)nc(o2)N1CCC(CC1)C(=N[C@H]1CCC[C@@H]1COc1ccccc1)O,0.01,-2,train
CC(CN(S(=O)(=O)Cc1ccccc1)Cc1ccc(cc1)c1ccc(cc1)S(=O)(=O)C)C,0.01,-2,train
O=C(c1cc2c(o1)cncc2)NCc1ccc(cc1)S(=O)(=O)c1cccc(c1)C(F)(F)F,0.01,-2,train
Cc1ccc(s1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.01,-2,train
O=C(C1(CCCCCC1)C1=CC=CC1)O[C@H]1C[N+]2(CCC1CC2)Cc1onc(n1)c1ccccc1,0.01,-2,train
O=C(C1(CCCCCC1)C1=CC=CC1)O[C@H]1C[N+]2(CCC1CC2)Cc1onc(c1)c1ccccc1,0.01,-2,test
OC(=NCC1CC1)c1cn(c2c1nccc2)Cc1ccccc1C,0.01,-2,train
Clc1ccc(cc1)S(=O)(=O)Nc1ccc(c(c1)Oc1nc(C)cc2c1C(=O)N(C2=O)C(C)C)F,0.01,-2,train
Clc1cc(ccc1C(Cn1c(=N)[nH]c2c1cc(cc2)C(F)(F)F)O)C(F)(F)F,0.01,-2,train
Clc1cc(ccc1C(Cn1c(=N)[nH]c2c1nc(cc2)OC(C(F)(F)F)C)O)C(F)(F)F,0.01,-2,train
Cc1ccc(cc1)CC1CCN(CC1)C1=C(C(=O)C1=O)NS(=O)(=O)c1c(C)noc1C,0.01,-2,train
CCCc1cc(sc1C)C(=O)N[C@@H](C(=N[C@@H]1CCNC1)O)Cc1ccc(nc1)c1cccc(c1)OC(F)(F)F,0.01,-2,train
OC1=C(Sc2ccccc2Cl)C(=O)OC2(C1)CCc1c2cccc1c1ccccc1,0.01,-2,train
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)C(=O)O)C(=NC)O,0.01,-2,train
CCCc1cc(sc1C)C(=O)N[C@@H](C(=NCCN(C)C)O)Cc1ccc(nc1)c1cccc(c1)OC(F)(F)F,0.01,-2,train
CCCc1cc(sc1C)C(=O)N[C@@H](C(=NCCN(C)C)O)Cc1ccc(nc1)c1cccc(c1)C(F)(F)F,0.01,-2,train
CCOc1cc(ccc1C)C(=N[C@@H](C(=N[C@@H]1CCNC1)O)Cc1ccc(nc1)c1cccc(c1)OC(F)(F)F)O,0.01,-2,train
O=C1C(=O)C(=C1N1CCC(CC1)Cc1ccccc1)NS(=O)(=O)c1ccccc1,0.01,-2,train
O=C1C(=O)C(=C1NS(=O)(=O)c1cn(nc1C)C(F)F)N1CCC(CC1)Cc1ccccc1,0.01,-2,train
O=C1C(=O)C(=C1N1CCC(CC1)Cc1ccccc1)N=C(c1c(C)noc1C)O,0.01,-2,train
O=C1C(=O)C(=C1N1CCC(CC1)c1ccccc1)NS(=O)(=O)c1c(C)noc1C,0.01,-2,train
O=C1C(=O)C(=C1N1CCCC(C1)Cc1ccccc1)NS(=O)(=O)c1c(C)noc1C,0.01,-2,train
O=C1C(=O)C(=C1N1CCC(CC1)CCc1ccccc1)NS(=O)(=O)c1c(C)noc1C,0.01,-2,train
CC(CCn1c(=O)c(C2=NS(=O)(=O)c3c(N2)ccc(c3)NS(=O)(=O)C)c(c2c1nccc2)O)C,0.01,-2,train
CC(CCn1c(=O)c(C2=NS(=O)(=O)c3c(N2)ccc(c3)OCC(=N)O)c(c2c1nccc2)O)C,0.01,-2,train
Clc1cccc(c1)[C@@H](CNc1ccnc(c1c1nc2c([nH]1)c(C)cc(c2)n1cncc1)O)O,0.01,-2,train
Cc1ccc(cc1)[C@@H]1Nc2c(cnn2[C@@H](C1)C(F)(F)F)C(=NCc1ccc(cc1)F)O,0.01,-2,train
Fc1ccc(cc1)CN=C(c1cnn2c1N[C@H](C[C@H]2C(F)(F)F)c1ccc(o1)C)O,0.01,-2,train
COc1ccc(cn1)CN=C(c1cnn2c1N[C@H](C[C@H]2C(F)(F)F)c1ccc(cc1)C)O,0.01,-2,train
Cc1ccc(cc1)[C@@H]1Nc2c(cnn2[C@@H](C1)C(F)(F)F)C(=NCc1ccc(cn1)F)O,0.01,-2,train
CCC(C1C(=O)OC2C=CC=CC=2C1=O)C1=CC=CC=C1,0.01,-2,test
COC(=O)C1C(C(C(=O)OCCN2CCN(CC2)C(C2C=CC=CC=2)C2C=CC=CC=2)C(C)=NC=1C)C1=CC(=CC=C1)[N+]([O-])=O,0.01,-2,train
CC(NC(=O)CC1C=C(F)C=C(F)C=1)C(=O)NC1C2=CC=CC=C2C2=CC=CC=C2N(C)C1=O,0.0099,-2.004364805,train
OC(=O)C1C=C(C=NC=1)C1=CC(=C(Cl)C=C1)C(=O)NCC12CC3CC(C1)CC(C2)C3,0.0099,-2.004364805,train
O=C(NC1=CC=CC=C1C1=CN2C(=N1)SC=C2CN1CCNCC1)C1C=NC2=CC=CC=C2N=1,0.0099,-2.004364805,train
CC(C)C1N=C(ON=1)C1CCN(CC1)C1=NC=NC(NC2C=CC(=CC=2F)S(C)(=O)=O)=C1[N+]([O-])=O,0.0099,-2.004364805,train
CC1N=C(C=CC=1C(=O)NC1=CC(=C(Cl)C=C1)C1=CC=CC=N1)C(F)(F)F,0.0099,-2.004364805,train
CC(C)NC(=O)C1=NN(C2C=CC(Cl)=CC=2)C(=O)C2=C(N)SC=C12,0.0099,-2.004364805,train
CC1=CN(C=N1)C1C=CC(=CC=1OC)NC1=NC2CCOCC=2C(COC2CCCC2)=N1,0.0099,-2.004364805,test
CC1=CC(OCC(=O)NCC2C=CC=CC=2)=C2C=C(C=CC2=N1)OC,0.0099,-2.004364805,train
COC1N=CC(=CN=1)C1=CC=CC=C1C(F)(F)CNC(=O)C1=CN=C(COCC(F)(F)F)C=C1,0.0099,-2.004364805,train
COC1=CC(OC)=C(C=C1NC(=O)CC1=CC(F)=NC=C1)S(=O)(=O)N1C2=CC=CC=C2OC2=CC=CC=C12,0.0099,-2.004364805,train
CCCCCCC(C=O)=CC1C=CC=CC=1,0.009804885,-2.008557496,train
COC1C=CC(=CC=1)C(C1C=CC(=CC=1)OC)C(Cl)(Cl)Cl,0.0098,-2.008773924,train
CC(C)C(C(O)=O)N(CC1C=CC(=CC=1)C1=CC=CC=C1C1NN=NN=1)C(=O)CCCC,0.009763879,-2.01037761,train
CC1(OC(=O)N(NC2C=CC=CC=2)C1=O)C1C=CC(=CC=1)OC1C=CC=CC=1,0.0097,-2.013228266,test
OC(=O)CSCC(=O)NC1=NC(=CS1)C1=CC=CC=C1,0.0097,-2.013228266,train
OCCN1C=CC2=C(C=CC=C2NC(=O)CC2=CC(=C(Cl)C=C2)C(F)(F)F)C1=O,0.0097,-2.013228266,train
CC(C)(C)OC(=O)N1CCN(CC1)C1N=CC(=CN=1)OCC1C=CN=CC=1,0.0097,-2.013228266,train
CN(C)C1C=CC(=CC=1)C(=O)C1C=CC(=CC=1)N(C)C,0.00959,-2.018181393,train
COC1C=C(O)C(=CC=1)C(=O)C1C=CC=CC=1,0.00952,-2.021363052,train
CC1=CC2C=CC(C)=CC=2N2C(=NN=C21)SCC(=O)N1CCN(CC1)C(=O)C1=CC=CO1,0.0095,-2.022276395,train
O=C1C2C(Cl)=CC=CC=2CN1C1C=C(C=CC=1)C(=O)N1CCC2(CCN(CC2)C2C=CN=CC=2)CC1,0.0095,-2.022276395,train
CC(=O)OC(CC(=O)OCCCC)(CC(=O)OCCCC)C(=O)OCCCC,0.00942,-2.025949097,train
COC1C=C(O)C(=CC=1S(O)(=O)=O)C(=O)C1C=CC=CC=1,0.00942,-2.025949097,train
COC1=CC(=NC(NC(=O)NS(=O)(=O)C2=C(C(Cl)=NN2C)C(=O)OC)=N1)OC,0.009243667,-2.034155732,train
CC1(C)C2CC(=O)C1(CS(=O)(=O)N1CCN(CC1)C1C=CC(=CN=1)C(F)(F)F)CC2,0.0092,-2.036212173,train
OC(=O)C1C=CC=CC=1C(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,0.00918,-2.037157319,train
OC(=O)CN1C2C=C(Cl)C=CC=2C(=O)N(CC2=CC=C(Br)C=C2F)C1=O,0.0091,-2.040958608,train
CC(OC1C=CC(Cl)=CC=1Cl)C(O)=O,0.009088167,-2.041523725,train
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.009075,-2.042153366,train
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0.009,-2.045757491,train
ClC1C=C(C=CC=1)C1=CN=C2C=CC(NC3CCOCC3)=NN21,0.009,-2.045757491,train
COc1ccc2c(c1)nc(cc2O[C@@H]1C[C@@H]2N(C1)C(=O)[C@H](CCCCC/C=C\[C@H]1[C@](N=C2O)(C1)C(=O)O)N=C(OC1CCCC1)O)c1csc(=NC(C)C)[nH]1,0.009,-2.045757491,train
Cc1ccc2c(c1)c(c1ccnc3c1cccc3F)c(n2CC(=O)O)C,0.009,-2.045757491,train
CC(CN(C(=O)C1C=CC(=CC=1)C#N)C1=CC=CC=N1)N1CCN(CC1)C1C=CC=C2OCCOC=12,0.009,-2.045757491,train
OC(=O)C1CC(CN1C(=O)CP(O)(=O)CCCCC1C=CC=CC=1)C1CCCCC1,0.009,-2.045757491,train
CCNC(=O)C1OC(C(O)C1O)N1C=NC2=C(NCC(C3C=CC=CC=3)C3C=CC=CC=3)N=C(N=C12)C(=O)NCCNC(=O)NC1CCN(CC1)C1=CC=CC=N1,0.009,-2.045757491,test
OC[C@H](Nc1nc(SCc2csc(n2)C)nc2c1sc(n2)O)C,0.009,-2.045757491,train
OC(=O)c1cn(Cc2ccc(cc2)n2cnc(c2)c2ccccc2)c2c(c1=O)c(F)ccc2,0.009,-2.045757491,train
OC(=O)COc1ccc(cc1C#Cc1cc(ccc1F)S(=O)(=O)N(C)C)Cl,0.009,-2.045757491,train
CC1ON=C(C2C(Cl)=CC=CC=2Cl)C=1CC(=O)NCC1=CN=C(C=C1)OCC(F)(F)F,0.009,-2.045757491,test
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.009,-2.045757491,test
C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.009,-2.045757491,train
Fc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,0.009,-2.045757491,train
COc1cc(ccc1OC)Nc1nc(nc2c1ncs2)c1cccc(c1)C(=O)Nc1ccc(cc1)C(=O)O,0.009,-2.045757491,train
Fc1ccc(nc1)C#C[C@@H]1CC[C@H](N(C1)C(=O)c1cc(C)ccc1n1nccn1)C,0.009,-2.045757491,train
Fc1cc(F)cc(c1)S(=O)(=O)c1ccc(cc1)CNC(=O)c1cc2c(s1)cncc2,0.009,-2.045757491,train
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.008916277,-2.049816436,train
CN1C(=NN(C1=O)C(=O)NS(=O)(=O)C1=CC=CC=C1C(=O)OC)OCCC,0.00891,-2.050122296,train
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.008872288,-2.051964354,train
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.0088,-2.055517328,train
COC1=CC=C(C=C1OC1CCCC1)C1(CCC(CC1)C(O)=O)C#N,0.008793937,-2.05581664,train
CC1C(Cl)=CC(=CC=1Cl)C(=O)NC(C)(CC)C(=O)CCl,0.0087875,-2.056134662,test
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,0.00875,-2.057991947,test
CCC1C=C(CC2=CC(CC)=C(N)C(CC)=C2)C=C(CC)C=1N,0.00874,-2.058488567,train
CC(C)CC(CO)NC1=NC(=NC2N=C(N)SC1=2)SCC1C=CC=C(C=1)C#N,0.0086,-2.065501549,train
